@relation adult-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income {>50K,<=50K}

@data
0.041096,Private,0.498181,Some-college,0.6,Never-married,Tech-support,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.328767,Private,0.051672,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.438356,State-gov,0.074558,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.068493,Private,0.238338,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.39726,Private,0.048979,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.534247,Private,0.015173,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.454545,0.397959,United-States,<=50K
0.246575,Private,0.093558,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.232877,Private,0.024265,Bachelors,0.8,Separated,Exec-managerial,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.164384,Local-gov,0.112137,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.150685,Private,0.245455,12th,0.466667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.246575,Private,0.278893,Bachelors,0.8,Never-married,Other-service,Not-in-family,White,Male,0,0,0.367347,United-States,<=50K
0.164384,Private,0.080686,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.054795,Private,0.112719,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.295918,Columbia,<=50K
0.479452,Self-emp-not-inc,0.079479,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.959184,United-States,>50K
0.383562,Private,0.313013,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.356164,Private,0.152606,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.145403,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,0.244898,United-States,<=50K
0.054795,Private,0.180258,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.246575,Private,0.132627,10th,0.333333,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.178082,Private,0.049866,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.058733,HS-grad,0.533333,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,0.397959,Canada,<=50K
0.164384,Private,0.122246,Some-college,0.6,Never-married,Other-service,Other-relative,White,Female,0,0,0.193878,United-States,<=50K
0.164384,State-gov,0.175715,10th,0.333333,Never-married,Other-service,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.120197,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0,Private,0.210263,10th,0.333333,Never-married,Other-service,Own-child,Black,Male,0,0,0.142857,United-States,<=50K
0.479452,Private,0.112183,HS-grad,0.533333,Divorced,Sales,Unmarried,White,Female,0,0,0.244898,United-States,<=50K
0.09589,Private,0.078349,Some-college,0.6,Separated,Adm-clerical,Unmarried,White,Female,0,0,0.346939,United-States,<=50K
0.205479,State-gov,0.072498,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.315068,Private,0.18844,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0.0465,0,0.479592,United-States,<=50K
0.205479,Private,0.133815,HS-grad,0.533333,Separated,Exec-managerial,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.184897,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Private,0.162206,7th-8th,0.2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.150685,Private,0.068992,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.616438,Without-pay,0.10719,Assoc-acdm,0.733333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.5,United-States,<=50K
0.39726,Local-gov,0.073918,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.205479,Private,0.214554,Assoc-voc,0.666667,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.642857,United-States,<=50K
0.123288,Private,0.131771,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Self-emp-inc,0.151951,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.547945,Federal-gov,0.107522,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,>50K
0.479452,Private,0.042101,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0.072981,0,0.44898,United-States,>50K
0.246575,Self-emp-not-inc,0.067906,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.027397,Private,0.072005,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.153061,United-States,<=50K
0.438356,Private,0.077742,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0.44898,United-States,>50K
0.410959,Private,0.17313,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.287671,Private,0.131127,11th,0.4,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.316327,United-States,<=50K
0.178082,Private,0.26241,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.129184,11th,0.4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,Columbia,<=50K
0.205479,Private,0.063409,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.5,United-States,>50K
0.39726,Private,0.121514,Assoc-voc,0.666667,Never-married,Exec-managerial,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.068493,Private,0.030084,HS-grad,0.533333,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.410959,Local-gov,0.026687,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.5,United-States,<=50K
0.547945,Self-emp-not-inc,0.094908,Some-college,0.6,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.244898,United-States,>50K
0.410959,Private,0.146035,Some-college,0.6,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.328767,Private,0.02959,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.561224,United-States,>50K
0.260274,Local-gov,0.011349,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.100752,Bachelors,0.8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.273973,Private,0.142734,11th,0.4,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,0.397959,El-Salvador,<=50K
0.260274,Self-emp-inc,0.114189,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.643836,Private,0.070496,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.02635,0,0.397959,United-States,<=50K
0,Private,0.1292,10th,0.333333,Never-married,Other-service,Own-child,White,Male,0,0,0.142857,United-States,<=50K
0.082192,Private,0.117989,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.315068,Private,0.051672,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0.00914,0,0.397959,United-States,<=50K
0.342466,State-gov,0.120726,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.273973,Self-emp-not-inc,0.015651,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.418367,United-States,<=50K
0.246575,Federal-gov,0.049281,Some-college,0.6,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.534247,Self-emp-not-inc,0.111378,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.479452,Private,0.090318,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,<=50K
0.273973,Local-gov,0.065223,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,>50K
0.424658,State-gov,0.063903,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.653061,United-States,>50K
0.09589,Private,0.167374,HS-grad,0.533333,Divorced,Other-service,Own-child,White,Female,0,0,0.397959,Japan,<=50K
0.219178,Private,0.031255,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.30137,Private,0.223705,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.232877,Private,0.111628,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,0.418367,United-States,<=50K
0.09589,Private,0.013808,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.082192,Private,0.318449,Some-college,0.6,Never-married,Exec-managerial,Own-child,Other,Male,0,0,0.234694,Peru,<=50K
0.438356,Private,0.118967,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,1,0,0.653061,United-States,>50K
0.013699,Private,0.009204,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.244898,United-States,<=50K
0.041096,Private,0.253183,12th,0.466667,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.506849,Private,0.038508,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.027397,Private,0.114972,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.493151,Private,0.007751,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.459184,United-States,>50K
0.232877,Private,0.173756,12th,0.466667,Separated,Prof-specialty,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.150685,Private,0.101882,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.089868,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.161873,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.191781,Private,0.093829,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.273973,Private,0.120187,Doctorate,1,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.643836,Private,0.168292,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,Columbia,<=50K
0.342466,Private,0.086145,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.136986,Private,0.025704,Some-college,0.6,Divorced,Sales,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.260274,Self-emp-not-inc,0.105545,Some-college,0.6,Never-married,Other-service,Unmarried,White,Female,0,0,0.5,United-States,<=50K
0.260274,Private,0.044508,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.082192,Private,0.097953,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.160127,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.03464,0,0.397959,United-States,<=50K
0.09589,Private,0.18392,11th,0.4,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,0.346939,Jamaica,<=50K
0.068493,Private,0.111108,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.616438,Private,0.14943,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.027397,Private,0.175022,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,Puerto-Rico,<=50K
0.041096,Private,0.199101,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.410959,Private,0.073685,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.150242,0,0.397959,United-States,>50K
0.547945,Private,0.045111,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.027397,Private,0.230584,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.273973,Local-gov,0.12513,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.44898,United-States,>50K
0.246575,Self-emp-inc,0.111031,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.653061,United-States,>50K
0,Private,0.095581,12th,0.466667,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.260274,Local-gov,0.217069,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.346939,United-States,<=50K
0.452055,Private,0.181454,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.090612,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.03942,0,0.346939,United-States,<=50K
0.136986,State-gov,0.131222,Doctorate,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.77551,United-States,<=50K
0.150685,Private,0.191278,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.399449,0.295918,United-States,<=50K
0.164384,Self-emp-not-inc,0.038608,Prof-school,0.933333,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,0.602041,United-States,>50K
0.109589,Private,0.068468,HS-grad,0.533333,Separated,Craft-repair,Not-in-family,Black,Male,0,0,0.397959,United-States,<=50K
0.410959,Self-emp-inc,0.132205,Assoc-acdm,0.733333,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.673469,United-States,<=50K
0.164384,State-gov,0.100173,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.44898,United-States,>50K
0.027397,Private,0.270479,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.438356,Private,0.015051,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.133668,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.244898,United-States,>50K
0.356164,Federal-gov,0.056789,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.534247,Self-emp-not-inc,0.137215,11th,0.4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.152156,HS-grad,0.533333,Divorced,Craft-repair,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.383562,Federal-gov,0.128253,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.561224,United-States,>50K
0.315068,Private,0.088698,Bachelors,0.8,Widowed,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.044164,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.377551,United-States,<=50K
0,Private,0.135722,10th,0.333333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.260274,Private,0.118725,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.027397,Private,0.125353,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.493151,Local-gov,0.097139,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.753425,Self-emp-not-inc,0.129721,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.39726,Private,0.071158,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,0.602041,United-States,<=50K
0.219178,Private,0.112945,Some-college,0.6,Separated,Prof-specialty,Unmarried,White,Female,0,0,0.367347,United-States,<=50K
0.068493,Private,0.047614,9th,0.266667,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0,Private,0.090309,11th,0.4,Never-married,Prof-specialty,Other-relative,White,Female,0,0,0.244898,United-States,<=50K
0.328767,Private,0.117399,HS-grad,0.533333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,>50K
0.39726,Private,0.041164,9th,0.266667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.428571,United-States,<=50K
0.219178,Private,0.083265,HS-grad,0.533333,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.205479,Private,0.143252,Preschool,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.479452,Self-emp-not-inc,0.11034,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.136986,Private,0.148244,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.424658,State-gov,0.231958,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.72449,United-States,>50K
0.068493,Private,0.071364,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.109589,Private,0.185465,HS-grad,0.533333,Divorced,Other-service,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.589041,Private,0.086325,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.418367,United-States,<=50K
0.287671,Private,0.126245,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.273973,Private,0.018108,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,<=50K
0.438356,Private,0.119687,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Self-emp-not-inc,0.112417,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.424658,Private,0.119631,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.03103,0,0.459184,United-States,>50K
0.191781,Private,0.11289,Some-college,0.6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.315068,Self-emp-not-inc,0.07947,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.109589,Private,0.103931,HS-grad,0.533333,Divorced,Sales,Unmarried,White,Female,0,0,0.367347,United-States,<=50K
0.69863,Private,0.071278,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.200512,0,0.44898,United-States,>50K
0.013699,Private,0.108616,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.193878,United-States,<=50K
0.027397,Private,0.034738,12th,0.466667,Never-married,Farming-fishing,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.246575,Self-emp-inc,0.087318,HS-grad,0.533333,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.602041,United-States,<=50K
0.150685,Private,0.082013,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.5,United-States,<=50K
0.493151,Private,0.068521,HS-grad,0.533333,Divorced,Sales,Not-in-family,White,Female,0.02597,0,0.397959,United-States,<=50K
0.219178,Private,0.167762,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.408163,United-States,<=50K
0.041096,Private,0.125207,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,0.239117,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.260274,Private,0.174565,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.232877,Private,0.065314,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.205479,Private,0.108225,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.027397,Private,0.116342,Some-college,0.6,Never-married,Transport-moving,Own-child,White,Male,0,0,0.244898,United-States,<=50K
0.09589,Private,0.06487,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Private,0.113821,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.205479,Private,0.106421,HS-grad,0.533333,Never-married,Adm-clerical,Other-relative,White,Female,0,0,0.346939,United-States,<=50K
0.273973,Private,0.073556,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.191781,Private,0.202719,Some-college,0.6,Separated,Sales,Unmarried,White,Female,0,0,0.397959,Mexico,<=50K
0.054795,Private,0.125484,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.346939,United-States,<=50K
0.410959,Private,0.100135,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.857143,United-States,>50K
0.082192,Private,0.13482,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.029208,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.589041,Private,0.087567,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0.496556,0.244898,South,<=50K
0,Private,0.179591,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.684932,Private,0.219963,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.234694,United-States,<=50K
0.547945,Private,0.068292,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0,Private,0.10434,11th,0.4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.193878,Peru,<=50K
0.493151,Private,0.104223,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Self-emp-not-inc,0.167761,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.03103,0,0.5,United-States,>50K
0.09589,State-gov,0.125946,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.489796,United-States,>50K
0.424658,Self-emp-not-inc,0.125927,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.101841,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.433196,0.469388,United-States,>50K
0.287671,Private,0.136493,HS-grad,0.533333,Separated,Protective-serv,Not-in-family,Black,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.028217,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.459184,United-States,>50K
0.013699,Private,0.052386,HS-grad,0.533333,Never-married,Tech-support,Own-child,White,Female,0,0,0.091837,United-States,<=50K
0.082192,Private,0.072954,Some-college,0.6,Separated,Sales,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Private,0.285846,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.232877,Private,0.115748,HS-grad,0.533333,Separated,Other-service,Not-in-family,White,Female,0,0,0.346939,United-States,<=50K
0.30137,Private,0.108836,HS-grad,0.533333,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.141149,HS-grad,0.533333,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.30137,Private,0.099612,Some-college,0.6,Never-married,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.054795,Self-emp-not-inc,0.009064,Some-college,0.6,Never-married,Farming-fishing,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.315313,7th-8th,0.2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,Mexico,<=50K
0.506849,Federal-gov,0.015818,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.129839,Some-college,0.6,Divorced,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.205479,State-gov,0.207388,HS-grad,0.533333,Never-married,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
